Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
BXRX,"Baudax Bio, Inc.",3.56,$62.55M,n/a,Health Care,Misc Health and Biotechnology Services,https://old.nasdaq.com/symbol/bxrx
BCML,BayCom Corp,13.19,$161.31M,2018,Finance,Major Banks,https://old.nasdaq.com/symbol/bcml
BBQ,"BBQ Holdings, Inc. ",3.4518,$32.04M,n/a,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/bbq
BCBP,"BCB Bancorp, Inc. (NJ)",9.12,$157.46M,2005,Finance,Savings Institutions,https://old.nasdaq.com/symbol/bcbp
BECN,"Beacon Roofing Supply, Inc.",26.09,$1.81B,2004,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/becn
BEAM,Beam Therapeutics Inc.,24.94,$1.28B,2020,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/beam
BBGI,"Beasley Broadcast Group, Inc.",2.16,$60.44M,2000,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/bbgi
BBBY,Bed Bath & Beyond Inc.,8.1,$1.03B,1992,Consumer Services,Home Furnishings,https://old.nasdaq.com/symbol/bbby
BGNE,"BeiGene, Ltd.",163.92,$12.74B,2016,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bgne
BELFA,Bel Fuse Inc.,9.685,$118.79M,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/belfa
BELFB,Bel Fuse Inc.,9.54,$117.01M,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/belfb
BLPH,"Bellerophon Therapeutics, Inc.",12.6,$116.04M,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/blph
BLCM,"Bellicum Pharmaceuticals, Inc.",7.7,$38.88M,2014,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/blcm
BLU,BELLUS Health Inc.,10.5,$633.02M,2019,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/blu
BNFT,"Benefitfocus, Inc.",11.085,$355.42M,2013,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/bnft
BFYT,"Benefytt Technologies, Inc.",18.23,$259.67M,2013,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/bfyt
BNTC,Benitec Biopharma Inc.,7.72,$2.48B,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bntc
BRY,Berry Corporation (bry),5.16,$411.55M,2018,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/bry
BWMX,"Betterware de Mexico, S.A.P.I de C.V.",9.2,$316.95M,n/a,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/bwmx
XAIR,"Beyond Air, Inc.",6.44,$105.92M,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/xair
BYND,"Beyond Meat, Inc.",144.74,$9.01B,2019,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/bynd
BYSI,"BeyondSpring, Inc.",16.61,$463.23M,2017,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bysi
BGCP,"BGC Partners, Inc.",2.94,$1.05B,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/bgcp
BCYC,Bicycle Therapeutics plc,16.12,$291.57M,2019,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bcyc
BGFV,Big 5 Sporting Goods Corporation,2,$43.66M,2002,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/bgfv
BRPA,Big Rock Partners Acquisition Corp.,10.9087,$29.63M,2017,Finance,Business Services,https://old.nasdaq.com/symbol/brpa
BRPAR,Big Rock Partners Acquisition Corp.,0.234,n/a,2017,Finance,Business Services,https://old.nasdaq.com/symbol/brpar
BRPAU,Big Rock Partners Acquisition Corp.,11,n/a,2017,Finance,Business Services,https://old.nasdaq.com/symbol/brpau
BRPAW,Big Rock Partners Acquisition Corp.,0.23,n/a,2017,Finance,Business Services,https://old.nasdaq.com/symbol/brpaw
BILI,Bilibili Inc.,35.87,$12.39B,2018,Technology,EDP Services,https://old.nasdaq.com/symbol/bili
BASI,"Bioanalytical Systems, Inc.",5.04,$54.76M,1997,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/basi
BCDA,"BioCardia, Inc.",3.45,$23.63M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/bcda
BCDAW,"BioCardia, Inc.",0.75,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/bcdaw
BIOC,"Biocept, Inc.",0.554,$72.63M,2014,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/bioc
BCRX,"BioCryst Pharmaceuticals, Inc.",4.29,$756.76M,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/bcrx
BDSI,"BioDelivery Sciences International, Inc.",4.48,$447.5M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bdsi
BFRA,Biofrontera AG,7.04,$157.87M,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bfra
BIIB,Biogen Inc.,279.27,$45.57B,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/biib
BHTG,"BioHiTech Global, Inc.",1.21,$21.1M,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/bhtg
BKYI,"BIO-key International, Inc.",0.8344,$18.02M,n/a,Technology,Computer Communications Equipment,https://old.nasdaq.com/symbol/bkyi
BIOL,"Biolase, Inc.",0.51,$20.19M,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/biol
BLFS,"BioLife Solutions, Inc.",15.12,$393.01M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/blfs
BLRX,BioLineRx Ltd.,1.59,$31.43M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/blrx
BMRN,BioMarin Pharmaceutical Inc.,105.72,$19.12B,1999,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bmrn
BMRA,"Biomerica, Inc.",5.35,$60.48M,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/bmra
BNGO,"Bionano Genomics, Inc.",0.5212,$35.83M,2018,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/bngo
BNGOW,"Bionano Genomics, Inc.",0.1201,n/a,2018,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/bngow
BVXV,BiondVax Pharmaceuticals Ltd.,20,$201.18M,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/bvxv
BNTX,BioNTech SE,48.58,$11.02B,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/bntx
BPTH,"Bio-Path Holdings, Inc.",5.205,$19.22M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bpth
BSGM,"BioSig Technologies, Inc.",9.86,$257.89M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/bsgm
BSTC,BioSpecifics Technologies Corp,61.21,$449.03M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bstc
TECH,Bio-Techne Corp,245.73,$9.39B,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/tech
BEAT,"BioTelemetry, Inc.",46.34,$1.58B,2008,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/beat
BIVI,BioVie Inc.,13.5,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bivi
BTAI,"BioXcel Therapeutics, Inc.",47.57,$961.45M,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/btai
BJRI,"BJ&#39;s Restaurants, Inc.",22.68,$504.88M,n/a,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/bjri
BDTX,"Black Diamond Therapeutics, Inc.",34.58,$1.24B,2020,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/bdtx
BLKB,"Blackbaud, Inc.",56.66,$2.81B,2004,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/blkb
BL,"BlackLine, Inc.",72.83,$4.11B,2016,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/bl
BKCC,BlackRock Capital Investment Corporation,3.01,$205.1M,2007,n/a,n/a,https://old.nasdaq.com/symbol/bkcc
TCPC,BlackRock TCP Capital Corp.,10.16,$586.91M,2012,n/a,n/a,https://old.nasdaq.com/symbol/tcpc
BLNK,Blink Charging Co.,2.25,$63.23M,n/a,Consumer Durables,Electrical Products,https://old.nasdaq.com/symbol/blnk
BLNKW,Blink Charging Co.,0.5851,n/a,n/a,Consumer Durables,Electrical Products,https://old.nasdaq.com/symbol/blnkw
BLMN,"Bloomin&#39; Brands, Inc.",11.7,$1.02B,2012,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/blmn
BCOR,"Blucora, Inc.",12.985,$621.33M,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/bcor
BLBD,Blue Bird Corporation,14.2,$383.79M,2014,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/blbd
BHAT,Blue Hat Interactive Entertainment Technology,1.26,$44.28M,2019,Consumer Non-Durables,Recreational Products/Toys,https://old.nasdaq.com/symbol/bhat
BLUE,"bluebird bio, Inc.",63.93,$3.56B,2013,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/blue
BKEP,"Blueknight Energy Partners L.P., L.L.C.",1.38,$56.63M,2011,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/bkep
BKEPP,"Blueknight Energy Partners L.P., L.L.C.",5.48,n/a,n/a,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/bkepp
BPMC,Blueprint Medicines Corporation,69.89,$3.79B,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bpmc
ITEQ,BlueStar Israel Technology ETF,46.12,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/iteq
BMCH,"BMC Stock Holdings, Inc.",23.21,$1.55B,2013,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/bmch
BSBK,Bogota Financial Corp.,9.24,$121.58M,2020,Finance,Banks,https://old.nasdaq.com/symbol/bsbk
WIFI,"Boingo Wireless, Inc.",12.85,$569.59M,2011,Consumer Services,Telecommunications Equipment,https://old.nasdaq.com/symbol/wifi
BOKF,BOK Financial Corporation,56.92,$4B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bokf
BOKFL,BOK Financial Corporation,25.14,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bokfl
BNSO,"Bonso Electronics International, Inc.",2.56,$11.86M,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/bnso
BKNG,Booking Holdings Inc.,1623.92,$66.47B,n/a,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/bkng
BIMI,BOQI International Medical Inc.,2.84,$28.95M,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/bimi
BRQS,"Borqs Technologies, Inc. ",1.67,$67.02M,2015,Technology,EDP Services,https://old.nasdaq.com/symbol/brqs
BOMN,Boston Omaha Corporation,15.45,$420.72M,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/bomn
BPFH,"Boston Private Financial Holdings, Inc.",6.745,$551.74M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bpfh
EPAY,"Bottomline Technologies, Inc.",49.61,$2.18B,1999,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/epay
BOXL,Boxlight Corporation,0.7296,$10.61M,2017,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/boxl
BBRX,"Braeburn Pharmaceuticals, Inc.",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bbrx
BCLI,Brainstorm Cell Therapeutics Inc.,8.47,$249.36M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/bcli
BWAY,Brainsway Ltd.,7.32,$81.44M,2019,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/bway
BCTX,BriaCell Therapeutics Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bctx
BBI,"Brickell Biotech, Inc.",1.26,$12.19M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/bbi
BDGE,"Bridge Bancorp, Inc.",21.53,$424.85M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bdge
BBIO,"BridgeBio Pharma, Inc.",28.67,$3.48B,2019,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bbio
BLIN          ,"Bridgeline Digital, Inc.",1.48,$5.05M,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/blin
BWB,"Bridgewater Bancshares, Inc.",9.92,$285.83M,2018,Finance,Major Banks,https://old.nasdaq.com/symbol/bwb
BRID,Bridgford Foods Corporation,15.75,$142.96M,n/a,Consumer Non-Durables,Specialty Foods,https://old.nasdaq.com/symbol/brid
BCOV,Brightcove Inc.,7.78,$303.24M,2012,Technology,EDP Services,https://old.nasdaq.com/symbol/bcov
BHF,"Brighthouse Financial, Inc.",32.07,$3.01B,n/a,Finance,Life Insurance,https://old.nasdaq.com/symbol/bhf
BHFAL,"Brighthouse Financial, Inc.",25.09,n/a,n/a,Finance,Life Insurance,https://old.nasdaq.com/symbol/bhfal
BHFAO,"Brighthouse Financial, Inc.",24.96,n/a,n/a,Finance,Life Insurance,https://old.nasdaq.com/symbol/bhfao
BHFAP,"Brighthouse Financial, Inc.",25.07,n/a,n/a,Finance,Life Insurance,https://old.nasdaq.com/symbol/bhfap
AVGO,Broadcom Inc.,300.25,$120.04B,2009,Technology,Semiconductors,https://old.nasdaq.com/symbol/avgo
AVGOP,Broadcom Inc.,1058.34,n/a,n/a,Technology,Semiconductors,https://old.nasdaq.com/symbol/avgop
BYFC,Broadway Financial Corporation,1.32,$37.01M,n/a,Finance,Savings Institutions,https://old.nasdaq.com/symbol/byfc
BWEN,"Broadwind, Inc.",2.9,$48.26M,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/bwen
BROG,Brooge Energy Limited ,10.465,$1.15B,2018,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/brog
BROGW,Brooge Energy Limited ,0.465,n/a,2018,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/brogw
BPY,Brookfield Property Partners L.P.,11.13,$10.36B,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/bpy
BPYPN,Brookfield Property Partners L.P.,17.68,n/a,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/bpypn
BPYPO,Brookfield Property Partners L.P.,19.67,n/a,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/bpypo
BPYPP,Brookfield Property Partners L.P.,19.79,n/a,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/bpypp
BPYU,Brookfield Property REIT Inc.,11.78,$658.5M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/bpyu
BPYUP,Brookfield Property REIT Inc.,17.5,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/bpyup
BRKL,"Brookline Bancorp, Inc.",9.465,$746.97M,n/a,Finance,Savings Institutions,https://old.nasdaq.com/symbol/brkl
BRKS,"Brooks Automation, Inc.",39.73,$2.93B,1995,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/brks
BRP,"BRP Group, Inc.",14.78,$992.51M,2019,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/brp
DOOO,BRP Inc.,38.13,$3.33B,n/a,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/dooo
BRKR,Bruker Corporation,40.66,$6.27B,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/brkr
BMTC,Bryn Mawr Bank Corporation,26.59,$529.84M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bmtc
BSQR,BSQUARE Corporation,1.43,$18.73M,1999,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/bsqr
BLDR,"Builders FirstSource, Inc.",20.99,$2.45B,2005,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/bldr
BNR,Burning Rock Biotech Limited,24.63,$2.51B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bnr
BFST,"Business First Bancshares, Inc.",14.84,$306.7M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bfst
CFFI,C&F Financial Corporation,34.45,$125.66M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cffi
CHRW,"C.H. Robinson Worldwide, Inc.",77.73,$10.46B,1997,Transportation,Oil Refining/Marketing,https://old.nasdaq.com/symbol/chrw
CABA,"Cabaletta Bio, Inc.",7.81,$187.71M,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/caba
CCMP,Cabot Microelectronics Corporation,137.65,$4B,2000,Technology,Semiconductors,https://old.nasdaq.com/symbol/ccmp
CDNS,"Cadence Design Systems, Inc.",89.46,$24.98B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/cdns
CDZI,"Cadiz, Inc.",10.85,$377.54M,n/a,Public Utilities,Water Supply,https://old.nasdaq.com/symbol/cdzi
CZR,Caesars Entertainment Corporation,11.57,$7.91B,2012,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/czr
CSTE,Caesarstone Ltd.,11.1,$381.85M,2012,Capital Goods,Building Materials,https://old.nasdaq.com/symbol/cste
CLBS,"Caladrius Biosciences, Inc.",1.75,$26.12M,n/a,Health Care,Misc Health and Biotechnology Services,https://old.nasdaq.com/symbol/clbs
CHY,Calamos Convertible and High Income Fund,10.84,$794.03M,2003,n/a,n/a,https://old.nasdaq.com/symbol/chy
CHI,Calamos Convertible Opportunities and Income Fund,10.31,$731.22M,2002,n/a,n/a,https://old.nasdaq.com/symbol/chi
CCD,Calamos Dynamic Convertible & Income Fund,20.42,$499.99M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ccd
CHW,Calamos Global Dynamic Income Fund,7.1,$421.36M,2007,n/a,n/a,https://old.nasdaq.com/symbol/chw
CGO,Calamos Global Total Return Fund,11.07,$97.6M,2005,n/a,n/a,https://old.nasdaq.com/symbol/cgo
CPZ,Calamos Long/Short Equity & Dynamic Income Trust,16.48,n/a,2019,n/a,n/a,https://old.nasdaq.com/symbol/cpz
CSQ,Calamos Strategic Total Return Fund,12.01,$1.86B,2004,n/a,n/a,https://old.nasdaq.com/symbol/csq
CAMP,CalAmp Corp.,7.68,$263.9M,1983,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/camp
CVGW,"Calavo Growers, Inc.",57.57,$1.02B,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/cvgw
CALB,California BanCorp,14.425,$117.16M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/calb
CALA,"Calithera Biosciences, Inc.",5.11,$359.97M,2014,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cala
CALT,Calliditas Therapeutics AB,19.5,$377.4M,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/calt
CALM,"Cal-Maine Foods, Inc.",41.95,$2.05B,1996,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/calm
CLMT,"Calumet Specialty Products Partners, L.P.",2.79,$217.5M,2006,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/clmt
CLXT,"Calyxt, Inc.",5.13,$169.5M,2017,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/clxt
CMBM,Cambium Networks Corporation,5.81,$149.22M,2019,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/cmbm
CATC,Cambridge Bancorp,52,$360.87M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/catc
CAC,Camden National Corporation,33.62,$502.78M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cac
CAMT,Camtek Ltd.,12.32,$477.06M,2000,Capital Goods,Electronic Components,https://old.nasdaq.com/symbol/camt
CAN,Canaan Inc.,2.06,$322.75M,2019,Technology,Semiconductors,https://old.nasdaq.com/symbol/can
CSIQ,Canadian Solar Inc.,17.74,$1.05B,2006,Technology,Semiconductors,https://old.nasdaq.com/symbol/csiq
CGIX,"Cancer Genetics, Inc.",3.25,$6.85M,n/a,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/cgix
CPHC,Canterbury Park Holding Corporation,10.5,$49.29M,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/cphc
CBNK,"Capital Bancorp, Inc.",10.34,$142.92M,2018,Finance,Major Banks,https://old.nasdaq.com/symbol/cbnk
CCBG,Capital City Bank Group,20.08,$337.58M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/ccbg
CPLP,Capital Product Partners L.P.,8.45,$153.6M,2007,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/cplp
CSWC,Capital Southwest Corporation,14.34,$258.09M,n/a,Consumer Non-Durables,Textiles,https://old.nasdaq.com/symbol/cswc
CSWCL,Capital Southwest Corporation,24.39,n/a,n/a,Consumer Non-Durables,Textiles,https://old.nasdaq.com/symbol/cswcl
CPTA,Capitala Finance Corp.,3.1,$50.43M,2013,n/a,n/a,https://old.nasdaq.com/symbol/cpta
CPTAG,Capitala Finance Corp.,18,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cptag
CPTAL,Capitala Finance Corp.,19.46,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cptal
CFFN,"Capitol Federal Financial, Inc.",11.18,$1.58B,n/a,Finance,Savings Institutions,https://old.nasdaq.com/symbol/cffn
CAPR,"Capricor Therapeutics, Inc.",4.44,$63.33M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/capr
CSTR,"CapStar Financial Holdings, Inc.",11.47,$209.99M,2016,Finance,Major Banks,https://old.nasdaq.com/symbol/cstr
CPST,Capstone Turbine Corporation,2.51,$22.89M,2000,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/cpst
CARA,"Cara Therapeutics, Inc.",15.05,$704.28M,2014,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cara
CRDF,"Cardiff Oncology, Inc.",2.47,$33.35M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/crdf
CSII,"Cardiovascular Systems, Inc.",32.67,$1.15B,1981,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/csii
CDLX,"Cardlytics, Inc.",66.845,$1.8B,2018,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/cdlx
CATM,Cardtronics plc,23.64,$1.05B,2007,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/catm
CDNA,"CareDx, Inc.",31.51,$1.38B,2014,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/cdna
CTRE,"CareTrust REIT, Inc.",18.77,$1.8B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ctre
CARG,"CarGurus, Inc.",25.49,$2.87B,2017,Technology,EDP Services,https://old.nasdaq.com/symbol/carg
TAST,"Carrols Restaurant Group, Inc.",4.78,$252.02M,2006,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/tast
CARE,Carter Bank & Trust,8.15,$215.04M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/care
CARV,"Carver Bancorp, Inc.",1.99,$7.36M,n/a,Finance,Savings Institutions,https://old.nasdaq.com/symbol/carv
CASA,"Casa Systems, Inc.",4.24,$352.09M,2017,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/casa
CWST,"Casella Waste Systems, Inc.",49.98,$2.41B,1997,Public Utilities,Environmental Services,https://old.nasdaq.com/symbol/cwst
CASY,"Caseys General Stores, Inc.",151.28,$5.57B,1983,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/casy
CASI,"CASI Pharmaceuticals, Inc.",2.49,$251.28M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/casi
CASS,"Cass Information Systems, Inc",39.96,$576.29M,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/cass
SAVA,"Cassava Sciences, Inc.",2.42,$59.97M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/sava
CSTL,"Castle Biosciences, Inc.",37.02,$637.49M,2019,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/cstl
CTRM,Castor Maritime Inc.,0.7087,$6.99M,n/a,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/ctrm
CATB,"Catabasis Pharmaceuticals, Inc.",6.55,$117.23M,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/catb
CBIO,"Catalyst Biosciences, Inc. ",7.47,$130.24M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cbio
CPRX,"Catalyst Pharmaceuticals, Inc.",4.1,$424M,2006,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cprx
CATS,"Catasys, Inc.",19.7,$334.61M,n/a,Health Care,Misc Health and Biotechnology Services,https://old.nasdaq.com/symbol/cats
CATY,Cathay General Bancorp,26.21,$2.09B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/caty
CVCO,"Cavco Industries, Inc.",186.21,$1.71B,n/a,Basic Industries,Homebuilding,https://old.nasdaq.com/symbol/cvco
CBFV,"CB Financial Services, Inc.",25.9499,$139.97M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cbfv
CBAT,"CBAK Energy Technology, Inc.",0.6572,$35.33M,n/a,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/cbat
CBMB,"CBM Bancorp, Inc.",12,$46.12M,2018,Finance,Savings Institutions,https://old.nasdaq.com/symbol/cbmb
CBOE,"Cboe Global Markets, Inc.",99.9,$11.17B,2010,n/a,n/a,https://old.nasdaq.com/symbol/cboe
CBTX,"CBTX, Inc.",19.11,$476.78M,2017,Finance,Major Banks,https://old.nasdaq.com/symbol/cbtx
CDK,"CDK Global, Inc.",41.47,$5.04B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/cdk
CDW,CDW Corporation,114.1,$16.24B,2013,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/cdw
CECE,CECO Environmental Corp.,6.12,$216.61M,n/a,Capital Goods,Pollution Control Equipment,https://old.nasdaq.com/symbol/cece
CELC,Celcuity Inc.,7.815,$80.29M,2017,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/celc
CLDX,"Celldex Therapeutics, Inc.",7.8,$147.72M,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://old.nasdaq.com/symbol/cldx
APOP,Cellect Biotechnology Ltd.,3.02,$10.19M,2016,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/apop
APOPW,Cellect Biotechnology Ltd.,0.1101,n/a,2016,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/apopw
